Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
9688,US-2018-130603,9/30/2018,10/6/2018,Standard Class,SC-20050,Om More,Home Office,India,Thiruvananthapuram,Kerala,401327,Central,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,11.646,9,0.8,-17.469
9689,US-2018-135986,6/20/2018,6/27/2018,Standard Class,PG-18895,Atharva Jadhav,Consumer,India,Jaipur,Rajasthan,339206,South,OFF-PA-10001534,Office Supplies,Paper,Xerox 230,32.4,5,0,15.552
9690,US-2018-135986,6/20/2018,6/27/2018,Standard Class,PG-18895,Trupti Mehta,Consumer,India,Siliguri,West Bengal,307462,South,TEC-PH-10003691,Technology,Phones,BlackBerry Q10,503.96,4,0,125.99
9691,CA-2018-140536,4/4/2018,4/5/2018,First Class,TA-21385,Sai Joshi,Home Office,India,New Delhi,Delhi,456638,East,OFF-AR-10001545,Office Supplies,Art,Newell 326,7.04,4,0,2.0416
9692,CA-2016-130183,11/13/2016,11/17/2016,Standard Class,PO-18850,Yash Singh,Consumer,India,Kochi,Kerala,253646,Central,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",613.9992,3,0.32,-18.0588
9693,CA-2016-107902,8/28/2016,9/2/2016,Standard Class,SM-20950,Isha Sharma,Corporate,India,Warangal,Telangana,609552,East,OFF-ST-10001837,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",470.36,11,0,122.2936
9694,CA-2018-130148,9/24/2018,9/28/2018,Second Class,NK-18490,Aarav Joshi,Home Office,India,Mysuru,Karnataka,677521,West,OFF-PA-10000551,Office Supplies,Paper,Array Memo Cubes,31.08,6,0,15.2292
9695,CA-2018-130148,9/24/2018,9/28/2018,Second Class,NK-18490,Rohan Nair,Home Office,India,Bhopal,Madhya Pradesh,220360,West,OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors,7.3,2,0,2.19
9696,US-2017-151260,12/11/2017,12/14/2017,First Class,SC-20695,Shruti Sharma,Corporate,India,Surat,Gujarat,613380,East,OFF-AP-10002892,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,73.536,4,0.2,9.192
9697,CA-2015-144281,6/10/2015,6/15/2015,Second Class,HK-14890,Isha Jadhav,Corporate,India,Pune,Maharashtra,464087,Central,OFF-LA-10003930,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",491.55,5,0,240.8595
9698,CA-2017-122511,3/11/2017,3/11/2017,Same Day,BT-11485,Rohan Pawar,Home Office,India,Thiruvananthapuram,Kerala,130231,East,FUR-FU-10001037,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",30.336,4,0.2,9.48
9699,CA-2018-154116,12/15/2018,12/19/2018,Standard Class,KM-16660,Isha Kulkarni,Consumer,India,Mumbai,Maharashtra,552099,West,OFF-PA-10004569,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",22.83,3,0,10.7301
9700,CA-2018-154116,12/15/2018,12/19/2018,Standard Class,KM-16660,Rohan Bhosale,Consumer,India,Kochi,Kerala,338931,West,OFF-AP-10000027,Office Supplies,Appliances,Hoover Commercial SteamVac,54.32,4,0,16.296
9701,CA-2018-154116,12/15/2018,12/19/2018,Standard Class,KM-16660,Kavya Deshmukh,Consumer,India,Chennai,Tamil Nadu,474266,West,TEC-PH-10000675,Technology,Phones,Panasonic KX TS3282B Corded phone,196.776,3,0.2,14.7582
9702,CA-2017-105291,10/30/2017,11/4/2017,Standard Class,SP-20920,Pooja Verma,Consumer,India,Kolkata,West Bengal,626243,West,OFF-FA-10003059,Office Supplies,Fasteners,Assorted Color Push Pins,3.62,2,0,1.1946
9703,CA-2018-147032,7/31/2018,8/4/2018,Standard Class,LB-16795,Pooja Patil,Home Office,India,Surat,Gujarat,210474,East,OFF-PA-10003256,Office Supplies,Paper,Avery Personal Creations Heavyweight Cards,11.54,1,0,5.5392
9704,CA-2018-147032,7/31/2018,8/4/2018,Standard Class,LB-16795,Neha Deshmukh,Home Office,India,Warangal,Telangana,599612,East,OFF-BI-10003656,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,849.95,5,0,390.977
9705,CA-2018-147032,7/31/2018,8/4/2018,Standard Class,LB-16795,Sai Kale,Home Office,India,Chennai,Tamil Nadu,344855,East,OFF-BI-10002897,Office Supplies,Binders,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",11.01,3,0,5.3949
9706,CA-2018-125990,10/19/2018,10/23/2018,Standard Class,JS-16030,Meera More,Consumer,India,Vadodara,Gujarat,532678,West,OFF-BI-10004826,Office Supplies,Binders,JM Magazine Binder,39.624,3,0.2,13.8684
9707,CA-2017-161746,10/21/2017,10/27/2017,Standard Class,CS-11950,Rohan Chavan,Consumer,India,Hyderabad,Telangana,300936,West,FUR-CH-10004626,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,242.136,3,0.2,12.1068
9708,CA-2017-161746,10/21/2017,10/27/2017,Standard Class,CS-11950,Aditi More,Consumer,India,Kochi,Kerala,369486,West,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,12.39,3,0,5.6994
9709,CA-2017-161746,10/21/2017,10/27/2017,Standard Class,CS-11950,Priya Patil,Consumer,India,Udaipur,Rajasthan,237271,West,FUR-FU-10003731,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",19.96,2,0,5.5888
9710,CA-2017-161746,10/21/2017,10/27/2017,Standard Class,CS-11950,Shruti Deshmukh,Consumer,India,New Delhi,Delhi,270549,West,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,340.92,3,0,3.4092
9711,CA-2015-114251,11/5/2015,11/10/2015,Standard Class,MD-17350,Ananya Kulkarni,Consumer,India,Coimbatore,Tamil Nadu,457947,East,FUR-FU-10001468,Furniture,Furnishings,Tenex Antistatic Computer Chair Mats,273.568,2,0.2,-34.196
9712,CA-2015-114251,11/5/2015,11/10/2015,Standard Class,MD-17350,Nikhil More,Consumer,India,Indore,Madhya Pradesh,217910,East,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,13.194,2,0.7,-8.796
9713,CA-2015-114251,11/5/2015,11/10/2015,Standard Class,MD-17350,Meera Reddy,Consumer,India,Hyderabad,Telangana,580249,East,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,1080.096,6,0.2,-94.5084
9714,CA-2015-114251,11/5/2015,11/10/2015,Standard Class,MD-17350,Aditya Jadhav,Consumer,India,Siliguri,West Bengal,558122,East,TEC-AC-10001101,Technology,Accessories,Sony 16GB Class 10 Micro SDHC R40 Memory Card,51.56,5,0.2,-6.445
9715,CA-2015-114251,11/5/2015,11/10/2015,Standard Class,MD-17350,Priya Jadhav,Consumer,India,Pune,Maharashtra,125590,East,TEC-AC-10004864,Technology,Accessories,Memorex Micro Travel Drive 32 GB,58.416,2,0.2,16.7946
9716,CA-2017-116379,11/7/2017,11/12/2017,Standard Class,LD-17005,Vivaan Verma,Consumer,India,Vadodara,Gujarat,667721,West,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,57.584,2,0.2,20.1544
9717,US-2017-144477,8/12/2017,8/14/2017,Second Class,DB-13270,Neha Deshmukh,Home Office,India,Mysuru,Karnataka,207853,East,OFF-AR-10000914,Office Supplies,Art,Boston 16765 Mini Stand Up Battery Pencil Sharpener,37.312,4,0.2,2.7984
9718,CA-2017-108210,5/30/2017,5/31/2017,Same Day,AT-10735,Vivaan Joshi,Consumer,India,Pune,Maharashtra,555361,Central,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,79.96,5,0.2,7.996
9719,CA-2017-108210,5/30/2017,5/31/2017,Same Day,AT-10735,Om Kulkarni,Consumer,India,Warangal,Telangana,604658,Central,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,223.96,5,0.2,11.198
9720,CA-2018-166835,11/12/2018,11/14/2018,Second Class,DK-13375,Vivaan Deshmukh,Consumer,India,Nagpur,Maharashtra,577172,East,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",221.024,2,0.2,-55.256
9721,CA-2017-119641,9/22/2017,9/26/2017,Standard Class,CS-12250,Meera Reddy,Corporate,India,Bengaluru,Karnataka,287331,Central,FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",18.96,2,0,7.584
9722,CA-2017-105781,2/16/2017,2/20/2017,Standard Class,JF-15565,Om More,Consumer,India,Ahmedabad,Gujarat,222247,East,FUR-CH-10001802,Furniture,Chairs,Hon Every-Day Chair Series Swivel Task Chairs,326.646,3,0.1,39.9234
9723,CA-2017-105781,2/16/2017,2/20/2017,Standard Class,JF-15565,Om Chavan,Consumer,India,Udaipur,Rajasthan,205956,East,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,89.97,3,0,39.5868
9724,CA-2015-101364,12/22/2015,12/26/2015,Standard Class,TW-21025,Nikhil Shah,Home Office,India,Bhopal,Madhya Pradesh,556357,East,OFF-BI-10003984,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',296.712,13,0.2,100.1403
9725,CA-2016-117898,12/5/2016,12/11/2016,Standard Class,TB-21250,Rahul Bhosale,Consumer,India,New Delhi,Delhi,320148,Central,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,12.224,2,0.2,4.4312
9726,CA-2018-142293,9/17/2018,9/20/2018,First Class,SC-20380,Arjun Bhosale,Consumer,India,Siliguri,West Bengal,368443,West,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,89.97,3,0,37.7874
9727,CA-2018-167395,12/2/2018,12/4/2018,First Class,KM-16720,Meera Mehta,Consumer,India,Mumbai,Maharashtra,474575,East,OFF-AP-10001293,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,286.86,7,0,80.3208
9728,CA-2018-167395,12/2/2018,12/4/2018,First Class,KM-16720,Neha Patil,Consumer,India,Kolkata,West Bengal,564363,East,TEC-PH-10004977,Technology,Phones,GE 30524EE4,979.95,5,0,284.1855
9729,CA-2018-167395,12/2/2018,12/4/2018,First Class,KM-16720,Sneha Kulkarni,Consumer,India,Bengaluru,Karnataka,657494,East,OFF-SU-10001935,Office Supplies,Supplies,Staple remover,4.36,2,0,0.1744
9730,CA-2015-111962,9/29/2015,10/4/2015,Standard Class,EB-14170,Vihaan Bhosale,Consumer,India,Warangal,Telangana,339157,West,OFF-BI-10001308,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,10.048,2,0.2,3.14
9731,CA-2015-111962,9/29/2015,10/4/2015,Standard Class,EB-14170,Sneha Patil,Consumer,India,Nagpur,Maharashtra,334282,West,OFF-ST-10000046,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,807.75,5,0,153.4725
9732,CA-2018-124261,11/14/2018,11/19/2018,Standard Class,JE-15715,Rohan Joshi,Consumer,India,Hubballi,Karnataka,201426,West,OFF-AR-10003504,Office Supplies,Art,Newell 347,34.24,8,0,9.9296
9733,CA-2015-114321,8/20/2015,8/25/2015,Standard Class,NC-18535,Riya Patil,Corporate,India,Pune,Maharashtra,337989,South,FUR-CH-10001797,Furniture,Chairs,"Safco Chair Connectors, 6/Carton",500.24,13,0,145.0696
9734,CA-2015-114321,8/20/2015,8/25/2015,Standard Class,NC-18535,Trupti Nair,Corporate,India,Ahmedabad,Gujarat,481462,South,OFF-PA-10000246,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,20.12,2,0,9.2552
9735,CA-2015-114321,8/20/2015,8/25/2015,Standard Class,NC-18535,Rahul Gupta,Corporate,India,Indore,Madhya Pradesh,156202,South,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,896.99,1,0,421.5853
9736,CA-2015-128062,11/19/2015,11/22/2015,Second Class,AD-10180,Neha Reddy,Home Office,India,Chennai,Tamil Nadu,358182,East,OFF-PA-10001583,Office Supplies,Paper,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",5.88,1,0.2,1.9845
9737,US-2016-100069,6/29/2016,7/3/2016,Standard Class,NF-18475,Aditi Patil,Home Office,India,Vadodara,Gujarat,287458,Central,TEC-PH-10004667,Technology,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,269.98,2,0,72.8946
9738,CA-2018-129294,3/16/2018,3/21/2018,Standard Class,KD-16615,Priya Patel,Corporate,India,Ahmedabad,Gujarat,561636,West,OFF-ST-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",310.12,2,0,80.6312
9739,CA-2018-129294,3/16/2018,3/21/2018,Standard Class,KD-16615,Atharva Gupta,Corporate,India,Hubballi,Karnataka,623918,West,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",70.464,6,0.2,22.9008
9740,CA-2018-129294,3/16/2018,3/21/2018,Standard Class,KD-16615,Kavya Pawar,Corporate,India,Indore,Madhya Pradesh,347578,West,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,19.68,5,0.2,6.888
9741,CA-2018-129294,3/16/2018,3/21/2018,Standard Class,KD-16615,Ananya Deshmukh,Corporate,India,Hubballi,Karnataka,474672,West,OFF-AP-10001154,Office Supplies,Appliances,Bionaire Personal Warm Mist Humidifier/Vaporizer,140.67,3,0,54.8613
9742,CA-2016-117086,11/8/2016,11/12/2016,Standard Class,QJ-19255,Aarav Mehta,Corporate,India,Kolkata,West Bengal,259573,East,FUR-BO-10004834,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",4404.9,5,0,1013.127
9743,CA-2018-131303,11/28/2018,12/2/2018,Standard Class,EP-13915,Nikhil Naidu,Consumer,India,Ahmedabad,Gujarat,203674,West,OFF-LA-10001074,Office Supplies,Labels,Round Specialty Laser Printer Labels,62.65,5,0,29.4455
9744,CA-2017-137127,6/16/2017,6/22/2017,Standard Class,JJ-15445,Yash Joshi,Consumer,India,Warangal,Telangana,238436,East,OFF-LA-10001641,Office Supplies,Labels,Avery 518,9.45,3,0,4.536
9745,CA-2018-141782,1/21/2018,1/25/2018,Standard Class,BE-11410,Sai Singh,Consumer,India,Nashik,Maharashtra,372057,Central,OFF-EN-10002230,Office Supplies,Envelopes,Airmail Envelopes,268.576,4,0.2,90.6444
9746,CA-2018-137505,11/24/2018,11/24/2018,Same Day,BP-11290,Neha Kulkarni,Consumer,India,Ahmedabad,Gujarat,413553,West,FUR-TA-10000617,Furniture,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",364.08,2,0.2,9.102
9747,CA-2018-137505,11/24/2018,11/24/2018,Same Day,BP-11290,Atharva Patel,Consumer,India,Udaipur,Rajasthan,525397,West,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,71.088,2,0.2,-1.7772
9748,US-2015-140914,11/11/2015,11/15/2015,Standard Class,BH-11710,Om Patel,Consumer,India,Surat,Gujarat,312286,Central,FUR-FU-10000175,Furniture,Furnishings,DAX Wood Document Frame.,10.984,2,0.6,-7.9634
9749,US-2015-140914,11/11/2015,11/15/2015,Standard Class,BH-11710,Meera Reddy,Consumer,India,Vadodara,Gujarat,673067,Central,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,797.944,4,0.3,-56.996
9750,CA-2017-158358,3/4/2017,3/8/2017,Standard Class,EM-13810,Rohan Patil,Corporate,India,Nagpur,Maharashtra,350988,East,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,159.98,2,0,57.5928
9751,CA-2017-113390,10/11/2017,10/15/2017,Standard Class,EP-13915,Yash Patil,Consumer,India,Mysuru,Karnataka,465765,Central,OFF-AR-10003183,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,5.344,2,0.2,0.668
9752,CA-2017-113390,10/11/2017,10/15/2017,Standard Class,EP-13915,Sneha Chavan,Consumer,India,Bhopal,Madhya Pradesh,278624,Central,OFF-AR-10001446,Office Supplies,Art,Newell 309,27.72,3,0.2,3.465
9753,US-2017-158680,7/1/2017,7/2/2017,First Class,NZ-18565,Neha Reddy,Home Office,India,New Delhi,Delhi,121750,West,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,2.496,1,0.2,0.9048
9754,CA-2018-113705,3/27/2018,3/29/2018,Second Class,LC-16870,Vihaan Reddy,Consumer,India,Warangal,Telangana,232410,South,OFF-LA-10000476,Office Supplies,Labels,"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll",8.26,2,0,3.7996
9755,CA-2018-113705,3/27/2018,3/29/2018,Second Class,LC-16870,Shruti Reddy,Consumer,India,Pune,Maharashtra,120258,South,OFF-BI-10001679,Office Supplies,Binders,GBC Instant Index System for Binding Systems,17.76,2,0,8.88
9756,CA-2018-113705,3/27/2018,3/29/2018,Second Class,LC-16870,Atharva Joshi,Consumer,India,Thiruvananthapuram,Kerala,574936,South,OFF-ST-10001128,Office Supplies,Storage,"Carina Mini System Audio Rack, Model AR050B",332.94,3,0,9.9882
9757,CA-2018-113705,3/27/2018,3/29/2018,Second Class,LC-16870,Isha More,Consumer,India,New Delhi,Delhi,615856,South,FUR-TA-10002533,Furniture,Tables,BPI Conference Tables,292.1,2,0,58.42
9758,CA-2018-113705,3/27/2018,3/29/2018,Second Class,LC-16870,Riya Gupta,Consumer,India,Nagpur,Maharashtra,180965,South,TEC-PH-10004006,Technology,Phones,Panasonic KX - TS880B Telephone,206.1,5,0,55.647
9759,CA-2018-113705,3/27/2018,3/29/2018,Second Class,LC-16870,Vivaan Gupta,Consumer,India,Hyderabad,Telangana,503261,South,OFF-PA-10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",17.64,4,0,8.1144
9760,CA-2017-146913,10/31/2017,11/5/2017,Standard Class,SF-20965,Kavya More,Corporate,India,Mumbai,Maharashtra,614556,West,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,1403.92,5,0.2,70.196
9761,CA-2018-159135,11/4/2018,11/8/2018,Standard Class,KM-16375,Rahul Naidu,Home Office,India,Bengaluru,Karnataka,140419,South,OFF-AR-10000657,Office Supplies,Art,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",4.3,2,0,1.419
9762,CA-2015-121762,2/14/2015,2/18/2015,Standard Class,ML-17395,Shruti Deshmukh,Corporate,India,Kochi,Kerala,281791,West,TEC-AC-10000736,Technology,Accessories,Logitech G600 MMO Gaming Mouse,239.97,3,0,86.3892
9763,CA-2015-121762,2/14/2015,2/18/2015,Standard Class,ML-17395,Ananya More,Corporate,India,Surat,Gujarat,282630,West,OFF-AP-10001293,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,81.96,2,0,22.9488
9764,CA-2015-121762,2/14/2015,2/18/2015,Standard Class,ML-17395,Isha Sharma,Corporate,India,Thiruvananthapuram,Kerala,654096,West,OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,238.62,2,0,4.7724
9765,CA-2015-123855,6/18/2015,6/23/2015,Standard Class,MC-18100,Sai Verma,Consumer,India,Kochi,Kerala,225227,West,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,139.8,5,0.2,12.2325
9766,CA-2018-101959,2/28/2018,3/6/2018,Standard Class,DB-13660,Sneha Chavan,Consumer,India,Chennai,Tamil Nadu,428824,East,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,9.84,2,0,4.7232
9767,CA-2018-101959,2/28/2018,3/6/2018,Standard Class,DB-13660,Atharva Mehta,Consumer,India,Vadodara,Gujarat,270241,East,OFF-PA-10002137,Office Supplies,Paper,"Southworth 100% Résumé Paper, 24lb.",7.78,1,0,3.501
9768,CA-2018-102659,12/9/2018,12/15/2018,Standard Class,LW-17215,Shruti Patel,Consumer,India,Mysuru,Karnataka,264983,Central,OFF-BI-10000088,Office Supplies,Binders,GBC Imprintable Covers,54.9,5,0,26.901
9769,CA-2018-142328,12/7/2018,12/14/2018,Standard Class,TC-21535,Shruti Jadhav,Home Office,India,Chennai,Tamil Nadu,163233,West,OFF-PA-10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",50.04,6,0,25.02
9770,CA-2017-123533,11/24/2017,11/30/2017,Standard Class,SC-20050,Aditya Kale,Home Office,India,Indore,Madhya Pradesh,114703,South,FUR-BO-10001619,Furniture,Bookcases,O'Sullivan Cherrywood Estates Traditional Bookcase,339.92,5,0.2,8.498
9771,CA-2017-123533,11/24/2017,11/30/2017,Standard Class,SC-20050,Kavya Pawar,Home Office,India,New Delhi,Delhi,362254,South,OFF-PA-10001609,Office Supplies,Paper,Tops Wirebound Message Log Books,10.528,4,0.2,3.4216
9772,CA-2017-123533,11/24/2017,11/30/2017,Standard Class,SC-20050,Aarav Gupta,Home Office,India,Hyderabad,Telangana,606000,South,OFF-AP-10002765,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors,42.384,2,0.2,4.2384
9773,CA-2017-104983,7/3/2017,7/3/2017,Same Day,FM-14215,Sakshi Kulkarni,Corporate,India,Surat,Gujarat,535168,East,OFF-PA-10000167,Office Supplies,Paper,Xerox 1925,123.92,5,0.2,38.725
9774,CA-2017-160234,6/26/2017,7/3/2017,Standard Class,PF-19225,Neha Gupta,Consumer,India,Mysuru,Karnataka,654253,South,TEC-PH-10004434,Technology,Phones,Cisco IP Phone 7961G VoIP phone - Dark gray,135.95,1,0,39.4255
9775,CA-2015-169019,7/26/2015,7/30/2015,Standard Class,LF-17185,Atharva More,Consumer,India,Jaipur,Rajasthan,685886,Central,OFF-BI-10004995,Office Supplies,Binders,GBC DocuBind P400 Electric Binding System,2177.584,8,0.8,-3701.8928
9776,CA-2015-169019,7/26/2015,7/30/2015,Standard Class,LF-17185,Meera Chavan,Consumer,India,Hubballi,Karnataka,346929,Central,FUR-FU-10004666,Furniture,Furnishings,DAX Clear Channel Poster Frame,17.496,3,0.6,-10.0602
9777,CA-2015-169019,7/26/2015,7/30/2015,Standard Class,LF-17185,Sai Verma,Consumer,India,Indore,Madhya Pradesh,318175,Central,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,16.784,4,0.8,-26.8544
9778,CA-2015-169019,7/26/2015,7/30/2015,Standard Class,LF-17185,Rohan Joshi,Consumer,India,Chennai,Tamil Nadu,599716,Central,TEC-AC-10002076,Technology,Accessories,Microsoft Natural Keyboard Elite,431.136,9,0.2,-26.946
9779,CA-2015-169019,7/26/2015,7/30/2015,Standard Class,LF-17185,Aditya Patil,Consumer,India,Nagpur,Maharashtra,480925,Central,OFF-BI-10001679,Office Supplies,Binders,GBC Instant Index System for Binding Systems,8.88,5,0.8,-13.32
9780,CA-2015-169019,7/26/2015,7/30/2015,Standard Class,LF-17185,Aditya Patil,Consumer,India,Bhopal,Madhya Pradesh,267292,Central,OFF-AP-10003281,Office Supplies,Appliances,Acco 6 Outlet Guardian Standard Surge Suppressor,4.836,2,0.8,-12.09
9781,CA-2017-153178,9/14/2017,9/18/2017,Standard Class,CL-12565,Sai Deshmukh,Consumer,India,Kolkata,West Bengal,574674,East,TEC-PH-10001944,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,437.85,3,0,131.355
9782,CA-2017-153178,9/14/2017,9/18/2017,Standard Class,CL-12565,Rohan More,Consumer,India,Vadodara,Gujarat,417000,East,OFF-BI-10004390,Office Supplies,Binders,GBC DocuBind 200 Manual Binding Machine,673.568,2,0.2,252.588
9783,CA-2016-149748,5/31/2016,6/2/2016,Second Class,EM-13825,Pooja Deshmukh,Corporate,India,Siliguri,West Bengal,448266,East,OFF-PA-10002120,Office Supplies,Paper,Xerox 1889,274.8,5,0,134.652
9784,CA-2016-149748,5/31/2016,6/2/2016,Second Class,EM-13825,Pooja Nair,Corporate,India,New Delhi,Delhi,324328,East,OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",62.18,1,0,16.7886
9785,CA-2016-149748,5/31/2016,6/2/2016,Second Class,EM-13825,Nikhil Verma,Corporate,India,Kolkata,West Bengal,201709,East,FUR-FU-10001847,Furniture,Furnishings,Eldon Image Series Black Desk Accessories,8.28,2,0,2.9808
9786,CA-2016-155635,5/9/2016,5/13/2016,Standard Class,ME-17725,Vihaan Joshi,Consumer,India,Hubballi,Karnataka,308977,South,OFF-BI-10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",48.81,3,0,23.9169
9787,US-2015-114377,11/5/2015,11/5/2015,Same Day,BG-11035,Om Patel,Consumer,India,Kochi,Kerala,548270,South,FUR-CH-10004754,Furniture,Chairs,"Global Stack Chair with Arms, Black",149.9,5,0,40.473
9788,CA-2018-144491,3/27/2018,4/1/2018,Standard Class,CJ-12010,Sakshi Chavan,Consumer,India,Pune,Maharashtra,537416,Central,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",1023.332,5,0.32,-30.098
9789,CA-2018-144491,3/27/2018,4/1/2018,Standard Class,CJ-12010,Nikhil Chavan,Consumer,India,Siliguri,West Bengal,152851,Central,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,600.558,3,0.3,-8.5794
9790,CA-2018-144491,3/27/2018,4/1/2018,Standard Class,CJ-12010,Vihaan Gupta,Consumer,India,Surat,Gujarat,459733,Central,TEC-AC-10004901,Technology,Accessories,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver,39.992,1,0.2,6.9986
9791,CA-2018-144491,3/27/2018,4/1/2018,Standard Class,CJ-12010,Sneha Naidu,Consumer,India,Nagpur,Maharashtra,680672,Central,FUR-CH-10001714,Furniture,Chairs,"Global Leather & Oak Executive Chair, Burgundy",211.246,2,0.3,-66.3916
9792,CA-2015-127166,5/21/2015,5/23/2015,Second Class,KH-16360,Trupti Chavan,Consumer,India,New Delhi,Delhi,671997,Central,OFF-EN-10003134,Office Supplies,Envelopes,Staple envelope,56.064,6,0.2,21.024
9793,CA-2015-127166,5/21/2015,5/23/2015,Second Class,KH-16360,Nikhil More,Consumer,India,Warangal,Telangana,340793,Central,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,107.772,2,0.3,-29.2524
9794,CA-2015-127166,5/21/2015,5/23/2015,Second Class,KH-16360,Priya Kale,Consumer,India,Nashik,Maharashtra,578906,Central,OFF-PA-10001560,Office Supplies,Paper,"Adams Telephone Message Books, 5 1/4” x 11”",4.832,1,0.2,1.6308
9795,CA-2015-127166,5/21/2015,5/23/2015,Second Class,KH-16360,Sneha Bhosale,Consumer,India,Indore,Madhya Pradesh,495822,Central,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,18.24,3,0.8,-31.008
